id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
523,133518,133518,1235619,56,767902890,9.78E+12,Tim O'Brien,1990,The Things They Carried,The Things They Carried,en-US,4.12,168678,181159,10666,2623,7845,30102,65204,75385,https://images.gr-assets.com/books/1424663847m/133518.jpg,https://images.gr-assets.com/books/1424663847s/133518.jpg
524,114683,114683,110426,15,1844137872,9.78E+12,Banksy,1988,Wall and Piece,Wall and Piece,eng,3.83,149453,150117,687,11641,11724,27885,38313,60554,https://images.gr-assets.com/books/1327904853m/114683.jpg,https://images.gr-assets.com/books/1327904853s/114683.jpg
525,9593911,9593911,14480923,76,006197806X,9.78E+12,Lauren Oliver,2012,Pandemonium,"Pandemonium (Delirium, #2)",eng,4.07,181656,191644,13876,3024,8570,35845,69351,74854,https://images.gr-assets.com/books/1310371414m/9593911.jpg,https://images.gr-assets.com/books/1310371414s/9593911.jpg
526,17231,17231,2113743,95,307277887,9.78E+12,Jeff Lindsay,2004,Darkly Dreaming Dexter,"Darkly Dreaming Dexter (Dexter, #1)",eng,3.89,150055,157862,5656,4689,10180,35941,53459,53593,https://images.gr-assets.com/books/1334404607m/17231.jpg,https://images.gr-assets.com/books/1334404607s/17231.jpg
527,110494,110494,738775,97,1841493007,9.78E+12,Charlaine Harris,2002,Living Dead in Dallas,"Living Dead in Dallas (Sookie Stackhouse, #2)",eng,3.97,190565,209338,6388,1576,8771,50217,81598,67176,https://images.gr-assets.com/books/1329501808m/110494.jpg,https://images.gr-assets.com/books/1329501808s/110494.jpg
528,34897,34897,791061,62,765305119,9.78E+12,Robert Jordan,1991,The Dragon Reborn ,"The Dragon Reborn (Wheel of Time, #3)",eng,4.23,153809,164783,2471,1667,4474,23895,59113,75634,https://images.gr-assets.com/books/1480096580m/34897.jpg,https://images.gr-assets.com/books/1480096580s/34897.jpg
529,7733,7733,2394716,1762,141439491,9.78E+12,"Jonathan Swift, Robert DeMaria Jr.",1726,Gulliver¡¯s Travels,Gulliver's Travels,eng,3.55,168727,188299,3927,5995,19839,63680,61509,37276,https://images.gr-assets.com/books/1427829692m/7733.jpg,https://images.gr-assets.com/books/1427829692s/7733.jpg
530,12957,12957,2080738,805,743482751,9.78E+12,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",1598,Much Ado About Nothing,Much Ado About Nothing,eng,4.06,175616,185702,2686,2305,7837,37688,66480,71392,https://images.gr-assets.com/books/1327885569m/12957.jpg,https://images.gr-assets.com/books/1327885569s/12957.jpg
531,52357,52357,189503,601,393320979,9.78E+12,"Unknown, Seamus Heaney",975,Beowulf,Beowulf,en-US,3.42,155903,184187,5098,12256,25619,56758,51660,37894,https://images.gr-assets.com/books/1327878125m/52357.jpg,https://images.gr-assets.com/books/1327878125s/52357.jpg
532,59980,59980,2501570,74,1401207529,9.78E+12,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",1987,Batman: Year One,Batman: Year One,eng,4.23,145267,148446,1954,3392,4611,19732,47742,72969,https://images.gr-assets.com/books/1327940389m/59980.jpg,https://images.gr-assets.com/books/1327940389s/59980.jpg
533,24817626,24817626,44458285,102,62409859,9.78E+12,Harper Lee,2015,Go Set a Watchman,Go Set a Watchman,eng,3.31,138669,164828,24535,8284,26200,58810,48468,23066,https://images.gr-assets.com/books/1451442088m/24817626.jpg,https://images.gr-assets.com/books/1451442088s/24817626.jpg
534,1044355,1044355,3255908,47,316143472,9.78E+12,David Sedaris,2008,When You Are Engulfed in Flames,When You Are Engulfed in Flames,en-US,4.04,150898,156976,9013,1847,5695,30933,63930,54571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
535,8490112,8490112,13355552,89,316134023,9.78E+12,Laini Taylor,2011,Daughter of Smoke & Bone,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",eng,4.04,198283,228815,23582,7073,12325,38879,76179,94359,https://images.gr-assets.com/books/1461353773m/8490112.jpg,https://images.gr-assets.com/books/1461353773s/8490112.jpg
536,17878931,22328546,25037051,84,1409151174,9.78E+12,Victoria Aveyard,2015,Red Queen,"Red Queen (Red Queen, #1)",eng,4.08,83354,289740,30249,7454,14867,48254,95303,123862,https://images.gr-assets.com/books/1411472322m/17878931.jpg,https://images.gr-assets.com/books/1411472322s/17878931.jpg
537,12609433,12609433,17624817,92,1400069289,9.78E+12,Charles Duhigg,2011,The Power of Habit,The Power of Habit: Why We Do What We Do in Life and Business,eng,4.03,155977,170269,9515,3239,6918,33079,66044,60989,https://images.gr-assets.com/books/1366758683m/12609433.jpg,https://images.gr-assets.com/books/1366758683s/12609433.jpg
538,386187,386187,300461,76,679751521,9.78E+12,John Berendt,1994,Midnight in the Garden of Good and Evil,Midnight in the Garden of Good and Evil,eng,3.9,167997,175681,6635,2332,9145,42827,70546,50831,https://images.gr-assets.com/books/1427166915m/386187.jpg,https://images.gr-assets.com/books/1427166915s/386187.jpg
539,15717943,15717943,21389085,53,1301949825,9.78E+12,Colleen Hoover,2012,Hopeless,"Hopeless (Hopeless, #1)",eng,4.34,189938,207777,18984,3520,6597,23251,56888,117521,https://images.gr-assets.com/books/1353489892m/15717943.jpg,https://images.gr-assets.com/books/1353489892s/15717943.jpg
540,3008,3008,1313599,11,142437018,9.78E+12,"Frances Hodgson Burnett, Nancy Bond",1905,A Little Princess,A Little Princess,eng,4.2,199872,215833,5128,2653,6227,35428,73488,98037,https://images.gr-assets.com/books/1327868556m/3008.jpg,https://images.gr-assets.com/books/1327868556s/3008.jpg
541,51737,51737,1032900,45,142406252,9.78E+12,Sarah Dessen,2004,The Truth About Forever,The Truth About Forever,en-US,4.13,179415,183697,7421,2686,7512,33156,59958,80385,https://images.gr-assets.com/books/1362767907m/51737.jpg,https://images.gr-assets.com/books/1362767907s/51737.jpg
542,84119,84119,3294501,280,439861365,9.78E+12,C.S. Lewis,1954,The horse and his boy,"The Horse and His Boy (Chronicles of Narnia, #5)",eng,3.9,189671,209180,4913,2752,13751,54684,68114,69879,https://images.gr-assets.com/books/1388210968m/84119.jpg,https://images.gr-assets.com/books/1388210968s/84119.jpg
543,6527740,6527740,13385418,63,1595143068,9.78E+12,Richelle Mead,2010,Last Sacrifice ,"Last Sacrifice (Vampire Academy, #6)",eng,4.42,206792,217652,10312,2797,5330,21948,54440,133137,https://images.gr-assets.com/books/1319850978m/6527740.jpg,https://images.gr-assets.com/books/1319850978s/6527740.jpg
544,77767,77767,2884161,146,64400026,9.78E+12,"Laura Ingalls Wilder, Garth Williams",1935,Little House on the Prairie,"Little House on the Prairie (Little House, #2)",eng,4.18,195424,200869,3220,3278,7217,33528,61997,94849,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
545,144974,144974,1602074,383,380002558,9.78E+12,"Margery Williams Bianco, William   Nicholson",1922,The Velveteen Rabbit,The Velveteen Rabbit,eng,4.29,173469,186686,2714,2438,5354,26752,52991,99151,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
546,629,629,175720,181,60589469,9.78E+12,Robert M. Pirsig,1974,Zen and the Art of Motorcycle Maintenance,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,eng,3.76,139411,153992,6535,6589,14196,36227,49874,47106,https://images.gr-assets.com/books/1410136019m/629.jpg,https://images.gr-assets.com/books/1410136019s/629.jpg
547,8909,8909,3194841,1167,375759239,9.78E+12,"H.G. Wells, Arthur C. Clarke",1897,The War of the Worlds,The War of the Worlds,eng,3.8,159752,181437,4930,2843,11418,51466,69720,45990,https://images.gr-assets.com/books/1320391644m/8909.jpg,https://images.gr-assets.com/books/1320391644s/8909.jpg
548,162085,162085,2191061,75,60887303,9.78E+12,Sara Shepard,2006,Pretty Little Liars,"Pretty Little Liars (Pretty Little Liars, #1)",en-US,3.9,156328,165836,8160,5743,12397,37519,47724,62453,https://images.gr-assets.com/books/1377830522m/162085.jpg,https://images.gr-assets.com/books/1377830522s/162085.jpg
549,231850,231850,261903,58,670241334,9.78E+12,Don Freeman,1948,Corduroy,Corduroy,en-US,4.28,160860,162337,1902,1966,5326,25357,42664,87024,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
