lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.2701447,-75.3056127,KOFFEL RD & SNOWBALL DR;  HATFIELD TOWNSHIP; Station 345; 2015-12-12 @ 13:31:17;,19440,EMS: ASSAULT VICTIM,2015/12/12 13:31,HATFIELD TOWNSHIP,KOFFEL RD & SNOWBALL DR,1
40.0922359,-75.1621002,LIMEKILN PIKE;  CHELTENHAM; Station 358A; 2015-12-12 @ 13:32:15;,,EMS: VEHICLE ACCIDENT,2015/12/12 13:32,CHELTENHAM,LIMEKILN PIKE,1
40.0838437,-75.1623136,LIMEKILN PIKE & OLD MILL RD; CHELTENHAM; 2015-12-12 @ 13:32:42;,19095,Traffic: VEHICLE ACCIDENT -,2015/12/12 13:32,CHELTENHAM,LIMEKILN PIKE & OLD MILL RD,1
40.0838437,-75.1623136,LIMEKILN PIKE & OLD MILL RD; CHELTENHAM; 2015-12-12 @ 13:33:28;,19095,Traffic: VEHICLE ACCIDENT -,2015/12/12 13:33,CHELTENHAM,LIMEKILN PIKE & OLD MILL RD,1
40.0774193,-75.3617533,SCHUYLKILL EXPY & RAMP I76 WB TO S GULPH RD; UPPER MERION; 2015-12-12 @ 13:43:40;,19406,Traffic: VEHICLE ACCIDENT -,2015/12/12 13:43,UPPER MERION,SCHUYLKILL EXPY & RAMP I76 WB TO S GULPH RD,1
40.2465386,-75.6488196,KING ST & PENN ST; POTTSTOWN; 2015-12-12 @ 13:43:04-Station:STA69;,19464,Fire: FIRE ALARM,2015/12/12 13:43,POTTSTOWN,KING ST & PENN ST,1
40.006383,-75.24584,BOWMAN AVE & MONTGOMERY AVE; LOWER MERION; 2015-12-12 @ 13:43:58;,19066,Traffic: VEHICLE ACCIDENT -,2015/12/12 13:43,LOWER MERION,BOWMAN AVE & MONTGOMERY AVE,1
40.3207335,-75.5964283,SMITH RD & DETAR RD; DOUGLASS; 2015-12-12 @ 13:44:30;,19525,Traffic: VEHICLE ACCIDENT -,2015/12/12 13:44,DOUGLASS,SMITH RD & DETAR RD,1
40.1670212,-75.2902532,DEKALB PIKE & SKIPPACK PIKE; WHITPAIN; 2015-12-12 @ 13:51:32;,19422,Traffic: VEHICLE ACCIDENT -,2015/12/12 13:51,WHITPAIN,DEKALB PIKE & SKIPPACK PIKE,1
40.2129945,-75.226328,BETHLEHEM PIKE & PARK DR; MONTGOMERY; 2015-12-12 @ 13:56:08;,19454,Traffic: VEHICLE ACCIDENT -,2015/12/12 13:56,MONTGOMERY,BETHLEHEM PIKE & PARK DR,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2015-12-12 @ 13:58:07;,19403,EMS: SUBJECT IN PAIN,2015/12/12 13:58,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.1243081,-75.1198513,ROCKWELL RD & JERICHO RD; ABINGTON; 2015-12-12 @ 14:00:20;,19001,Traffic: VEHICLE ACCIDENT -,2015/12/12 14:00,ABINGTON,ROCKWELL RD & JERICHO RD,1
40.13106,-75.1184268,ROCKWELL RD;  ABINGTON; Station 381; 2015-12-12 @ 14:01:05;,19001,EMS: VEHICLE ACCIDENT,2015/12/12 14:01,ABINGTON,ROCKWELL RD,1
40.1749713,-75.1384239,DRESHER RD & GIBRALTAR RD; HORSHAM; 2015-12-12 @ 14:06:42;,19044,Traffic: DISABLED VEHICLE -,2015/12/12 14:06,HORSHAM,DRESHER RD & GIBRALTAR RD,1
40.222882,-75.3987889,PRISON RD & PIGGERY RD;  SKIPPACK; Station 336; 2015-12-12 @ 14:13:34;,,EMS: HEAD INJURY,2015/12/12 14:13,SKIPPACK,PRISON RD & PIGGERY RD,1
40.1723141,-75.4927278,RT422  & RAMP RT422 WB TO RT29; UPPER PROVIDENCE; 2015-12-12 @ 14:16:45-Station:STA99;,,Fire: VEHICLE ACCIDENT,2015/12/12 14:16,UPPER PROVIDENCE,RT422  & RAMP RT422 WB TO RT29,1
40.0964965,-75.2416197,SHEEPS RUN & FOX HOUND DR;  WHITEMARSH; Station 318; 2015-12-12 @ 14:16:09;,19444,EMS: NAUSEA/VOMITING,2015/12/12 14:16,WHITEMARSH,SHEEPS RUN & FOX HOUND DR,1
40.1723141,-75.4927278,RT422  & RAMP RT422 WB TO RT29;  UPPER PROVIDENCE; Station 322A; 2015-12-12 @ 14:16:36;,,EMS: VEHICLE ACCIDENT,2015/12/12 14:16,UPPER PROVIDENCE,RT422  & RAMP RT422 WB TO RT29,1
40.1723141,-75.4927278,RT422  & RAMP RT422 WB TO RT29; UPPER PROVIDENCE; 2015-12-12 @ 14:17:37;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 14:17,UPPER PROVIDENCE,RT422  & RAMP RT422 WB TO RT29,1
40.0096,-75.255003,MONTGOMERY AVE & MEETING HOUSE LN; LOWER MERION; 2015-12-12 @ 14:22:29;,19066,Traffic: VEHICLE ACCIDENT -,2015/12/12 14:22,LOWER MERION,MONTGOMERY AVE & MEETING HOUSE LN,1
40.1723141,-75.4927278,RT422  & RAMP RT422 WB TO RT29; UPPER PROVIDENCE; 2015-12-12 @ 14:30:56;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 14:30,UPPER PROVIDENCE,RT422  & RAMP RT422 WB TO RT29,1
40.1723141,-75.4927278,RT422  & TROUTMAN RD UNDERPASS; UPPER PROVIDENCE; 2015-12-12 @ 14:28:23-Station:STA99;,,Fire: VEHICLE ACCIDENT,2015/12/12 14:28,UPPER PROVIDENCE,RT422  & TROUTMAN RD UNDERPASS,1
40.1723141,-75.4927278,RT422  & TROUTMAN RD UNDERPASS;  UPPER PROVIDENCE; Station 322A; 2015-12-12 @ 14:31:17;,,EMS: VEHICLE ACCIDENT,2015/12/12 14:31,UPPER PROVIDENCE,RT422  & TROUTMAN RD UNDERPASS,1
40.1723141,-75.4927278,RT422  & TROUTMAN RD UNDERPASS; UPPER PROVIDENCE; 2015-12-12 @ 14:34:09;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 14:34,UPPER PROVIDENCE,RT422  & TROUTMAN RD UNDERPASS,1
40.2890267,-75.3995896,MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; Station 344; 2015-12-12 @ 14:33:57;,19438,EMS: RESPIRATORY EMERGENCY,2015/12/12 14:33,LOWER SALFORD,MAIN ST & OLD SUMNEYTOWN PIKE,1
40.1499398,-75.3396256,GERMANTOWN PIKE & RICHFIELD RD; EAST NORRITON; 2015-12-12 @ 14:36:32-Station:STA61;,19403,Fire: S/B AT HELICOPTER LANDING,2015/12/12 14:36,EAST NORRITON,GERMANTOWN PIKE & RICHFIELD RD,1
40.1522144,-75.4527593,INDIAN HEAD AVE & ARCOLA RD; LOWER PROVIDENCE; 2015-12-12 @ 14:41:05-Station:STA53;,19426,Fire: APPLIANCE FIRE,2015/12/12 14:41,LOWER PROVIDENCE,INDIAN HEAD AVE & ARCOLA RD,1
40.2288994,-75.2624611,WELSH RD & NORTH WALES RD; MONTGOMERY; 2015-12-12 @ 14:47:46;,19454,Traffic: VEHICLE ACCIDENT -,2015/12/12 14:47,MONTGOMERY,WELSH RD & NORTH WALES RD,1
40.2288994,-75.2624611,WELSH RD & NORTH WALES RD; MONTGOMERY; 2015-12-12 @ 14:46:03;,19454,Traffic: VEHICLE ACCIDENT -,2015/12/12 14:46,MONTGOMERY,WELSH RD & NORTH WALES RD,1
40.2440688,-75.6305814,HIGH ST & GREEN ST;  POTTSTOWN; Station 329; 2015-12-12 @ 14:50:02;,19464,EMS: CARDIAC EMERGENCY,2015/12/12 14:50,POTTSTOWN,HIGH ST & GREEN ST,1
40.2052931,-75.2550325,MEETINGHOUSE RD & DEKALB PIKE;  LOWER GWYNEDD; Station 351; 2015-12-12 @ 14:52:46;,19454,EMS: FALL VICTIM,2015/12/12 14:52,LOWER GWYNEDD,MEETINGHOUSE RD & DEKALB PIKE,1
40.1339362,-75.3450564,LOCUST ST & LAUREL DR;  NORRISTOWN; Station 308A; 2015-12-12 @ 15:01:44;,19401,EMS: RESPIRATORY EMERGENCY,2015/12/12 15:01,NORRISTOWN,LOCUST ST & LAUREL DR,1
40.0671349,-75.3180665,SCHUYLKILL EXPY & RAMP I76 WB TO MATSONFORD RD;  WEST CONSHOHOCKEN; Station 313A; 2015-12-12 @ 15:01:03;,19428,EMS: SEIZURES,2015/12/12 15:01,WEST CONSHOHOCKEN,SCHUYLKILL EXPY & RAMP I76 WB TO MATSONFORD RD,1
40.1589073,-75.3491611,HAYES RD & WOODLAND AVE;  EAST NORRITON; Station 308B; 2015-12-12 @ 15:02:12;,19403,EMS: FALL VICTIM,2015/12/12 15:02,EAST NORRITON,HAYES RD & WOODLAND AVE,1
40.1344431,-75.3326869,JOHNSON HWY & MARKLEY ST;  NORRISTOWN; Station 308A; 2015-12-12 @ 15:03:18;,19401,EMS: GENERAL WEAKNESS,2015/12/12 15:03,NORRISTOWN,JOHNSON HWY & MARKLEY ST,1
40.1147605,-75.3378565,MOORE ST & ARCH ST;  NORRISTOWN; Station 308A; 2015-12-12 @ 15:04:57;,19401,EMS: SUBJECT IN PAIN,2015/12/12 15:04,NORRISTOWN,MOORE ST & ARCH ST,1
40.1532684,-75.1895576,E BUTLER PIKE & RAMP BUTLER PIKE TO RT309 NB; UPPER DUBLIN; 2015-12-12 @ 15:03:38;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:03,UPPER DUBLIN,E BUTLER PIKE & RAMP BUTLER PIKE TO RT309 NB,1
40.121724,-75.359249,MAIN ST & HAMILTON ST; NORRISTOWN; 2015-12-12 @ 15:20:18;,19401,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:20,NORRISTOWN,MAIN ST & HAMILTON ST,1
40.1550603,-75.1022513,DAVISVILLE RD & PENNYPACK RD;  UPPER MORELAND; Station 381; 2015-12-12 @ 15:23:06;,19040,EMS: CHOKING,2015/12/12 15:23,UPPER MORELAND,DAVISVILLE RD & PENNYPACK RD,1
40.1811546,-75.5424152,HANNAH CT & CAMERON CT; ROYERSFORD; 2015-12-12 @ 15:30:48-Station:STA98;,19468,Fire: CARBON MONOXIDE DETECTOR,2015/12/12 15:30,ROYERSFORD,HANNAH CT & CAMERON CT,1
40.0972222,-75.3761952,RAMP RT202 SB TO I76  & RT202 SB; UPPER MERION; 2015-12-12 @ 15:30:23;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:30,UPPER MERION,RAMP RT202 SB TO I76  & RT202 SB,1
40.0972222,-75.3761952,RAMP RT202 SB TO I76  & RT202 SB; UPPER MERION; 2015-12-12 @ 15:30:25;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:30,UPPER MERION,RAMP RT202 SB TO I76  & RT202 SB,1
40.080077,-75.0918687,S SYLVANIA AVE & LONEY ST; ROCKLEDGE; 2015-12-12 @ 15:29:19;,19046,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:29,ROCKLEDGE,S SYLVANIA AVE & LONEY ST,1
40.0774193,-75.3617533,SCHUYLKILL EXPY & RAMP I76 WB TO S GULPH RD; UPPER MERION; 2015-12-12 @ 15:26:46;,19406,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:26,UPPER MERION,SCHUYLKILL EXPY & RAMP I76 WB TO S GULPH RD,1
40.0774193,-75.3617533,SCHUYLKILL EXPY & RAMP I76 WB TO S GULPH RD; UPPER MERION; 2015-12-12 @ 15:31:57;,19406,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:31,UPPER MERION,SCHUYLKILL EXPY & RAMP I76 WB TO S GULPH RD,1
40.0079924,-75.2912588,LANCASTER AVE & ANDERSON AVE;  LOWER MERION; Station 313; 2015-12-12 @ 15:33:12;,19003,EMS: SYNCOPAL EPISODE,2015/12/12 15:33,LOWER MERION,LANCASTER AVE & ANDERSON AVE,1
40.1757211,-75.0846612,WILLARD RD & HIGH AVE; UPPER MORELAND; 2015-12-12 @ 15:39:29;,19040,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:39,UPPER MORELAND,WILLARD RD & HIGH AVE,1
40.069585,-75.0976334,TOWNSHIP LINE RD & ZANE AVE;  ABINGTON; Station 382; 2015-12-12 @ 15:37:19;,19046,EMS: VEHICLE ACCIDENT,2015/12/12 15:37,ABINGTON,TOWNSHIP LINE RD & ZANE AVE,1
40.2449588,-75.243333,BETHLEHEM PIKE & VILSMEIER RD; MONTGOMERY; 2015-12-12 @ 15:38:37;,19454,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:38,MONTGOMERY,BETHLEHEM PIKE & VILSMEIER RD,1
40.069585,-75.0976334,TOWNSHIP LINE RD & ZANE AVE; ABINGTON; 2015-12-12 @ 15:37:41;,19046,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:37,ABINGTON,TOWNSHIP LINE RD & ZANE AVE,1
40.118372,-75.351878,MAIN ST & GEORGE ST;  NORRISTOWN; Station 308A; 2015-12-12 @ 15:45:21;,19401,EMS: ABDOMINAL PAINS,2015/12/12 15:45,NORRISTOWN,MAIN ST & GEORGE ST,1
40.1653934,-75.2829046,EXTENSION PENNSYLVANIA TPKE & WENTZ RD UNDERPASS; WHITPAIN; 2015-12-12 @ 15:46:10-Station:STA33;,,Fire: VEHICLE FIRE,2015/12/12 15:46,WHITPAIN,EXTENSION PENNSYLVANIA TPKE & WENTZ RD UNDERPASS,1
40.1653934,-75.2829046,EXTENSION PENNSYLVANIA TPKE & WENTZ RD UNDERPASS; WHITPAIN; 2015-12-12 @ 15:47:33;,,Traffic: VEHICLE FIRE -,2015/12/12 15:47,WHITPAIN,EXTENSION PENNSYLVANIA TPKE & WENTZ RD UNDERPASS,1
40.2629833,-75.3193739,FORTY FOOT RD & WELSH RD; HATFIELD TOWNSHIP; 2015-12-12 @ 15:54:44;,19446,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:54,HATFIELD TOWNSHIP,FORTY FOOT RD & WELSH RD,1
39.9992872,-75.2948043,COUNTY LINE RD & DELMONT AVE;  LOWER MERION; Station 313; 2015-12-12 @ 15:55:51;,19003,EMS: CARDIAC EMERGENCY,2015/12/12 15:55,LOWER MERION,COUNTY LINE RD & DELMONT AVE,1
40.2629833,-75.3193739,FORTY FOOT RD & WELSH RD; TOWAMENCIN; 2015-12-12 @ 15:52:18;,19446,Traffic: VEHICLE ACCIDENT -,2015/12/12 15:52,TOWAMENCIN,FORTY FOOT RD & WELSH RD,1
40.2511067,-75.6484443,HANOVER ST & E 4TH ST;  POTTSTOWN; Station 329; 2015-12-12 @ 16:00:34;,19464,EMS: SUBJECT IN PAIN,2015/12/12 16:00,POTTSTOWN,HANOVER ST & E 4TH ST,1
40.1229203,-75.3425959,HARDING BLVD & MARKLEY ST;  NORRISTOWN; Station 308A; 2015-12-12 @ 15:57:55;,19401,EMS: CARDIAC EMERGENCY,2015/12/12 15:57,NORRISTOWN,HARDING BLVD & MARKLEY ST,1
40.0966894,-75.2674978,GERMANTOWN PIKE & FAIRWAY RD;  WHITEMARSH; Station 318; 2015-12-12 @ 15:58:30;,19462,EMS: FALL VICTIM,2015/12/12 15:58,WHITEMARSH,GERMANTOWN PIKE & FAIRWAY RD,1
40.2453507,-75.6395261,KING ST & N WARREN ST;  POTTSTOWN; Station 329; 2015-12-12 @ 15:59:01;,19464,EMS: FRACTURE,2015/12/12 15:59,POTTSTOWN,KING ST & N WARREN ST,1
40.1209424,-75.0687719,WELSH RD & WALTON RD; LOWER MORELAND; 2015-12-12 @ 16:00:30;,19006,Traffic: VEHICLE ACCIDENT -,2015/12/12 16:00,LOWER MORELAND,WELSH RD & WALTON RD,1
40.080074,-75.3704906,GLEN ARBOR CT & S GULPH RD;  UPPER MERION; Station 317; 2015-12-12 @ 16:07:50;,19406,EMS: FALL VICTIM,2015/12/12 16:07,UPPER MERION,GLEN ARBOR CT & S GULPH RD,1
40.0698321,-75.3162951,SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS; WEST CONSHOHOCKEN; 2015-12-12 @ 16:06:11;,,Traffic: DISABLED VEHICLE -,2015/12/12 16:06,WEST CONSHOHOCKEN,SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS,1
40.073976,-75.306302,1ST AVE & FAYETTE ST; CONSHOHOCKEN; 2015-12-12 @ 16:08:55-Station:STA36;,19428,Fire: FIRE ALARM,2015/12/12 16:08,CONSHOHOCKEN,1ST AVE & FAYETTE ST,1
40.0972222,-75.3761952,MALL BLVD & RAMP MALL BLVD TO I76 WB; UPPER MERION; 2015-12-12 @ 16:08:13;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 16:08,UPPER MERION,MALL BLVD & RAMP MALL BLVD TO I76 WB,1
40.1049161,-75.1249119,OLD YORK RD & BAEDER RD;  ABINGTON; Station 382; 2015-12-12 @ 16:11:04;,19046,EMS: RESPIRATORY EMERGENCY,2015/12/12 16:11,ABINGTON,OLD YORK RD & BAEDER RD,1
40.2727351,-75.2579235,BETHLEHEM PIKE & LENHART RD; HATFIELD TOWNSHIP; 2015-12-12 @ 16:20:21-Station:STA12;,18915,Fire: FIRE ALARM,2015/12/12 16:20,HATFIELD TOWNSHIP,BETHLEHEM PIKE & LENHART RD,1
40.2417723,-75.500101,N LIMERICK RD; LIMERICK; 2015-12-12 @ 16:19:32-Station:STA54;,,Fire: UNKNOWN TYPE FIRE,2015/12/12 16:19,LIMERICK,N LIMERICK RD,1
39.995444,-75.267964,LANCASTER AVE & REMINGTON RD; LOWER MERION; 2015-12-12 @ 16:17:11;,19096,Traffic: DISABLED VEHICLE -,2015/12/12 16:17,LOWER MERION,LANCASTER AVE & REMINGTON RD,1
40.13733,-75.201352,RT309 EXPY & COMMERCE DR UNDERPASS; UPPER DUBLIN; 2015-12-12 @ 16:24:42;,,Traffic: ROAD OBSTRUCTION -,2015/12/12 16:24,UPPER DUBLIN,RT309 EXPY & COMMERCE DR UNDERPASS,1
40.13733,-75.201352,RT309 EXPY & COMMERCE DR UNDERPASS; UPPER DUBLIN; 2015-12-12 @ 16:27:04;,,Traffic: ROAD OBSTRUCTION -,2015/12/12 16:27,UPPER DUBLIN,RT309 EXPY & COMMERCE DR UNDERPASS,1
40.2429463,-75.3310976,VILLAGE WAY & SPECHT PL;  TOWAMENCIN; Station 345B; 2015-12-12 @ 16:29:47;,19446,EMS: HEAD INJURY,2015/12/12 16:29,TOWAMENCIN,VILLAGE WAY & SPECHT PL,1
40.2449124,-75.6443631,HIGH ST & S FRANKLIN ST;  POTTSTOWN; Station 329; 2015-12-12 @ 16:29:14;,19464,EMS: RESPIRATORY EMERGENCY,2015/12/12 16:29,POTTSTOWN,HIGH ST & S FRANKLIN ST,1
40.1810725,-75.1416673,AVENUE A  & SILL AVE;  HORSHAM; Station 352; 2015-12-12 @ 16:28:34;,19044,EMS: RESPIRATORY EMERGENCY,2015/12/12 16:28,HORSHAM,AVENUE A  & SILL AVE,1
40.1433809,-75.1205624,MORELAND RD & CENTER AVE;  ABINGTON; Station 381; 2015-12-12 @ 16:27:57;,19090,EMS: SYNCOPAL EPISODE,2015/12/12 16:27,ABINGTON,MORELAND RD & CENTER AVE,1
40.1652568,-75.1106869,S YORK RD & ARMOUR RD; UPPER MORELAND; 2015-12-12 @ 16:27:07;,19040,Traffic: DISABLED VEHICLE -,2015/12/12 16:27,UPPER MORELAND,S YORK RD & ARMOUR RD,1
40.2552311,-75.664306,RT100 NB & SHOEMAKER RD; POTTSTOWN; 2015-12-12 @ 16:35:18;,19464,Traffic: DISABLED VEHICLE -,2015/12/12 16:35,POTTSTOWN,RT100 NB & SHOEMAKER RD,1
40.0249667,-75.2829046,RT3 /HIGH  ; LOWER MERION; 2015-12-12 @ 16:40:33;,,Traffic: DISABLED VEHICLE -,2015/12/12 16:40,LOWER MERION,RT3 /HIGH,1
40.0249667,-75.2829046,RT3 /HIGH  ; LOWER MERION; 2015-12-12 @ 16:45:32;,,Traffic: DISABLED VEHICLE -,2015/12/12 16:45,LOWER MERION,RT3 /HIGH,1
40.1082672,-75.3062326,RIDGE PIKE OVERPASS;  PLYMOUTH; Station 308; 2015-12-12 @ 16:41:56;,,EMS: VEHICLE ACCIDENT,2015/12/12 16:41,PLYMOUTH,RIDGE PIKE OVERPASS,1
40.1573103,-75.4041064,RIDGE PIKE & E MT KIRK AVE; LOWER PROVIDENCE; 2015-12-12 @ 16:42:14;,19403,Traffic: DISABLED VEHICLE -,2015/12/12 16:42,LOWER PROVIDENCE,RIDGE PIKE & E MT KIRK AVE,1
40.1532684,-75.1895576,RT309 EXPY NB & HIGHLAND AVE UNDERPASS; UPPER DUBLIN; 2015-12-12 @ 16:40:33;,,Traffic: DISABLED VEHICLE -,2015/12/12 16:40,UPPER DUBLIN,RT309 EXPY NB & HIGHLAND AVE UNDERPASS,1
40.1532684,-75.1895576,RT309 EXPY NB & HIGHLAND AVE UNDERPASS; UPPER DUBLIN; 2015-12-12 @ 16:45:32;,,Traffic: DISABLED VEHICLE -,2015/12/12 16:45,UPPER DUBLIN,RT309 EXPY NB & HIGHLAND AVE UNDERPASS,1
40.0996762,-75.2966532,RIDGE PIKE OVERPASS & CROSS COUNTY TRL; PLYMOUTH; 2015-12-12 @ 16:41:59;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 16:41,PLYMOUTH,RIDGE PIKE OVERPASS & CROSS COUNTY TRL,1
40.155827,-75.3652085,GERMANTOWN PIKE & BRIDLE PATH RD;  EAST NORRITON; Station 308B; 2015-12-12 @ 16:46:33;,19403,EMS: CARDIAC EMERGENCY,2015/12/12 16:46,EAST NORRITON,GERMANTOWN PIKE & BRIDLE PATH RD,1
40.0097065,-75.290401,MILL CREEK RD & W MONTGOMERY AVE;  LOWER MERION; Station 313; 2015-12-12 @ 16:46:03;,19003,EMS: OVERDOSE,2015/12/12 16:46,LOWER MERION,MILL CREEK RD & W MONTGOMERY AVE,1
40.1286835,-75.1110735,OLD WELSH RD;  ABINGTON; Station 381; 2015-12-12 @ 16:55:01;,,EMS: VEHICLE ACCIDENT,2015/12/12 16:55,ABINGTON,OLD WELSH RD,1
40.3240582,-75.3264568,MAIN ST & W HAMLIN AVE;  TELFORD; Station 339; 2015-12-12 @ 16:53:40;,18969,EMS: CARDIAC EMERGENCY,2015/12/12 16:53,TELFORD,MAIN ST & W HAMLIN AVE,1
40.1382269,-75.1241441,OLD WELSH RD & HIGH AVE; ABINGTON; 2015-12-12 @ 16:52:59;,19090,Traffic: VEHICLE ACCIDENT -,2015/12/12 16:52,ABINGTON,OLD WELSH RD & HIGH AVE,1
40.2560875,-75.6338484,WILSON ST & N WASHINGTON ST;  POTTSTOWN; Station 329; 2015-12-12 @ 17:00:57;,19464,EMS: UNKNOWN MEDICAL EMERGENCY,2015/12/12 17:00,POTTSTOWN,WILSON ST & N WASHINGTON ST,1
40.3729226,-75.4858008,STONEHAVEN DR & WEXFORD DR;  RED HILL; Station 369; 2015-12-12 @ 17:05:51;,18076,EMS: ALTERED MENTAL STATUS,2015/12/12 17:05,RED HILL,STONEHAVEN DR & WEXFORD DR,1
40.1109103,-75.1360871,ABINGTON AVE & CHARLES ST;  ABINGTON; Station 383; 2015-12-12 @ 17:04:52;,19038,EMS: UNRESPONSIVE SUBJECT,2015/12/12 17:04,ABINGTON,ABINGTON AVE & CHARLES ST,1
40.087299,-75.1515318,W CHURCH RD & GREENWOOD AVE; CHELTENHAM; 2015-12-12 @ 17:05:00;,19095,Traffic: DISABLED VEHICLE -,2015/12/12 17:05,CHELTENHAM,W CHURCH RD & GREENWOOD AVE,1
40.0698321,-75.3162951,SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS; WEST CONSHOHOCKEN; 2015-12-12 @ 17:11:59;,,Traffic: DISABLED VEHICLE -,2015/12/12 17:11,WEST CONSHOHOCKEN,SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS,1
40.3109434,-75.3183552,BROAD ST & N 3RD ST; SOUDERTON; 2015-12-12 @ 17:13:22;,18964,Traffic: DISABLED VEHICLE -,2015/12/12 17:13,SOUDERTON,BROAD ST & N 3RD ST,1
40.2375841,-75.2524645,SASSAFRAS DR & HAWTHORNE DR;  MONTGOMERY; Station 345A; 2015-12-12 @ 17:18:23;,19454,EMS: RESPIRATORY EMERGENCY,2015/12/12 17:18,MONTGOMERY,SASSAFRAS DR & HAWTHORNE DR,1
40.1476497,-75.1986317,KENYON DR & WALLACE DR; UPPER DUBLIN; 2015-12-12 @ 17:16:56-Station:STA88;,19034,Fire: CARBON MONOXIDE DETECTOR,2015/12/12 17:16,UPPER DUBLIN,KENYON DR & WALLACE DR,1
40.2290075,-75.3878525,S HANOVER ST & E HOFFECKER RD; CHESTER COUNTY; 2015-12-12 @ 17:21:26;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 17:21,CHESTER COUNTY,S HANOVER ST & E HOFFECKER RD,1
40.2290075,-75.3878525,HANOVER ST & TEMPLE RD; CHESTER COUNTY; 2015-12-12 @ 17:21:26;,,Traffic: VEHICLE ACCIDENT -,2015/12/12 17:21,CHESTER COUNTY,HANOVER ST & TEMPLE RD,1
40.2903299,-75.3675755,MAPLEWOOD DR & SCHOOLHOUSE RD;  FRANCONIA; Station 344; 2015-12-12 @ 17:31:10;,19438,EMS: FALL VICTIM,2015/12/12 17:31,FRANCONIA,MAPLEWOOD DR & SCHOOLHOUSE RD,1
40.072731,-75.1559688,CHELTENHAM AVE & 79TH AVE;  CHELTENHAM; Station 358A; 2015-12-12 @ 17:34:01;,19150,EMS: UNCONSCIOUS SUBJECT,2015/12/12 17:34,CHELTENHAM,CHELTENHAM AVE & 79TH AVE,1
40.2582531,-75.2482301,BETHLEHEM PIKE & TAYLOR RD;  MONTGOMERY; Station 345; 2015-12-12 @ 17:37:18;,19446,EMS: HEAD INJURY,2015/12/12 17:37,MONTGOMERY,BETHLEHEM PIKE & TAYLOR RD,1
40.0888305,-75.1404874,WEBSTER AVE & MAPLE AVE; CHELTENHAM; 2015-12-12 @ 17:38:37;,19095,Traffic: VEHICLE ACCIDENT -,2015/12/12 17:38,CHELTENHAM,WEBSTER AVE & MAPLE AVE,1
40.1414828,-75.117142,MORELAND RD & EASTON RD; ABINGTON; 2015-12-12 @ 17:37:13;,19090,Traffic: VEHICLE ACCIDENT -,2015/12/12 17:37,ABINGTON,MORELAND RD & EASTON RD,1
40.2439015,-75.3129275,WEIKEL RD & ORCHARD LN;  TOWAMENCIN; Station 345B; 2015-12-12 @ 17:46:12;,19446,EMS: FALL VICTIM,2015/12/12 17:46,TOWAMENCIN,WEIKEL RD & ORCHARD LN,1
40.1842742,-75.2276629,BETHLEHEM PIKE & PENLLYN PIKE; LOWER GWYNEDD; 2015-12-12 @ 17:46:27;,19002,Traffic: VEHICLE ACCIDENT -,2015/12/12 17:46,LOWER GWYNEDD,BETHLEHEM PIKE & PENLLYN PIKE,1
40.2794736,-75.3877094,MAIN ST & MAPLE AVE; LOWER SALFORD; 2015-12-12 @ 17:52:24-Station:STA89;,19438,Fire: VEHICLE ACCIDENT,2015/12/12 17:52,LOWER SALFORD,MAIN ST & MAPLE AVE,1
40.254768,-75.6604586,SHOEMAKER RD & ROBINSON ST;  POTTSTOWN; Station 329; 2015-12-12 @ 17:55:37;,19464,EMS: UNKNOWN MEDICAL EMERGENCY,2015/12/12 17:55,POTTSTOWN,SHOEMAKER RD & ROBINSON ST,1
40.0829221,-75.200536,MONTGOMERY AVE & E EVERGREEN AVE; SPRINGFIELD; 2015-12-12 @ 17:56:54-Station:STA82;,19038,Fire: FIRE ALARM,2015/12/12 17:56,SPRINGFIELD,MONTGOMERY AVE & E EVERGREEN AVE,1
